shipment_id,city_id,timestamp,fuel_consumed_liters,temperature_2m,windspeed_10m,precipitation,weathercode
6279,3117735,2022-07-21 01:07:15.728677,294.2,28.5,8.3,0.0,0
6261,3117735,2022-07-28 21:50:37.468712,320.24,32.8,17.2,0.0,0
6057,3117735,2022-07-27 09:20:18.836457,321.68,22.4,14.7,0.0,0
5964,3117735,2022-07-26 21:31:12.689361,300.1,32.8,18.5,0.0,0
5580,3117735,2022-07-28 16:04:57.563276,323.18,35.3,17.1,0.0,0
5246,3117735,2022-07-27 16:17:21.354675,319.1,35.1,10.2,0.0,0
4567,3117735,2022-07-13 15:16:41.582179,307.99,38.5,8.7,0.0,3
4505,3117735,2022-07-15 17:17:51.802857,306.18,40.0,13.2,0.0,0
4476,3117735,2022-07-11 14:52:24.080018,307.43,34.5,6.7,0.0,0
4025,3117735,2022-07-13 22:20:59.105436,304.12,36.3,3.4,0.0,1
3800,3117735,2022-07-20 10:59:04.799977,310.88,26.2,12.5,0.0,0
3635,3117735,2022-07-10 01:57:06.878654,301.38,29.3,9.6,0.0,0
2949,3117735,2022-07-20 09:07:46.034635,319.96,23.2,10.5,0.0,0
2697,3117735,2022-07-07 09:59:35.304932,320.38,19.8,18.7,0.0,0
2003,3117735,2022-07-02 10:19:09.913826,297.97,23.5,10.5,0.0,0
1818,3117735,2022-07-26 15:09:54.440451,318.96,34.9,10.0,0.0,0
1540,3117735,2022-07-13 18:45:27.482778,302.87,39.8,6.1,0.0,0
1070,3117735,2022-07-27 13:15:39.363735,316.29,31.2,3.1,0.0,0
1008,3117735,2022-07-02 17:11:32.162125,306.56,34.4,2.5,0.0,3
900,3117735,2022-07-15 16:27:03.274306,307.23,39.7,13.7,0.0,0
763,3117735,2022-07-07 01:59:40.622507,319.52,21.6,23.8,0.0,0
231,3117735,2022-07-05 06:18:33.049342,316.46,19.3,11.6,0.0,0
26,3117735,2022-07-15 06:45:35.108966,295.18,24.3,11.3,0.0,0
9376,2988507,2022-07-10 20:04:14.520594,150.08,25.1,19.9,0.0,1
8519,2988507,2022-07-24 14:43:44.643384,152.4,29.4,10.4,0.0,3
8200,2988507,2022-07-25 00:49:34.888838,154.24,22.8,7.9,0.0,0
8190,2988507,2022-07-23 02:53:03.071391,147.39,18.6,6.3,0.0,1
7758,2988507,2022-07-26 13:05:09.249424,157.35,22.0,13.1,0.0,3
7465,2988507,2022-07-20 00:21:57.668580,148.6,26.1,14.8,0.0,0
7151,2988507,2022-07-28 21:06:27.738240,161.08,23.1,10.5,0.0,1
7108,2988507,2022-07-12 06:36:28.934357,149.02,16.3,6.9,0.0,3
6954,2988507,2022-07-01 04:57:07.896328,157.86,11.7,12.3,0.1,51
6840,2988507,2022-07-08 20:16:15.935962,161.13,24.3,12.5,0.0,0
6340,2988507,2022-07-12 22:21:19.678639,151.76,28.8,6.2,0.0,2
5906,2988507,2022-07-06 09:16:23.761831,150.25,16.3,4.9,0.0,0
5809,2988507,2022-07-05 00:37:32.082581,146.39,15.9,11.4,0.0,0
5347,2988507,2022-07-01 13:58:14.039210,156.14,19.1,14.9,0.0,3
5327,2988507,2022-07-29 17:15:20.318938,151.88,28.2,10.2,0.0,1
5264,2988507,2022-07-09 22:32:18.946334,158.84,21.0,18.7,0.0,1
3588,2988507,2022-07-23 18:15:02.694779,147.7,25.1,8.3,0.0,2
3388,2988507,2022-07-11 05:08:26.029539,156.74,16.0,8.1,0.0,0
3117,2988507,2022-07-14 06:23:27.946952,147.06,18.9,11.5,0.0,1
2996,2988507,2022-07-03 22:34:57.244657,159.93,17.4,8.8,0.0,0
2899,2988507,2022-07-05 19:03:08.182173,156.27,24.0,13.0,0.0,0
2129,2988507,2022-07-19 16:11:34.919998,161.15,39.1,19.9,0.0,0
2126,2988507,2022-07-21 11:36:32.416843,151.04,22.1,8.4,0.0,0
1707,2988507,2022-07-23 12:12:32.524520,149.49,23.2,8.4,0.0,3
1703,2988507,2022-07-18 12:55:12.009196,153.7,31.7,8.5,0.0,0
931,2988507,2022-07-06 12:25:29.697134,155.66,21.4,4.8,0.0,3
408,2988507,2022-07-07 02:42:21.206556,154.77,16.5,11.5,0.0,0
315,2988507,2022-07-28 16:45:33.675362,158.87,26.7,8.8,0.0,3
261,2988507,2022-07-17 21:44:42.469783,157.27,27.7,6.9,0.0,3
48,2988507,2022-07-10 23:55:47.512018,155.93,20.9,15.8,0.0,3
9878,2988507,2022-07-25 02:34:15.988364,251.4,22.8,10.0,0.0,1
9541,2988507,2022-07-06 06:45:35.013026,262.53,11.9,6.5,0.0,0
9495,2988507,2022-07-05 05:48:42.369602,266.35,11.7,8.9,0.0,0
9156,2988507,2022-07-11 11:39:01.900319,254.73,23.3,11.2,0.0,0
9114,2988507,2022-07-30 00:32:42.389294,266.01,21.8,7.2,0.0,0
9102,2988507,2022-07-01 04:25:12.225320,250.21,11.7,12.3,0.1,51
8908,2988507,2022-07-25 11:55:46.957257,260.3,23.7,18.0,0.0,1
7770,2988507,2022-07-02 03:27:31.452186,267.96,11.0,7.1,0.0,0
7757,2988507,2022-07-08 16:17:04.796777,245.98,25.2,11.7,0.0,0
6853,2988507,2022-07-04 15:22:46.225033,253.24,23.8,7.4,0.0,3
6471,2988507,2022-07-31 00:44:53.825205,247.47,21.4,8.1,0.0,0
6184,2988507,2022-07-11 17:35:26.231276,254.14,28.7,14.8,0.0,0
5817,2988507,2022-07-27 15:30:04.120610,257.66,23.9,8.8,0.0,3
5460,2988507,2022-07-04 09:58:29.777029,249.24,15.9,3.9,0.0,0
4990,2988507,2022-07-14 01:13:52.322817,259.47,22.8,5.8,0.0,2
4589,2988507,2022-07-29 16:29:42.861322,265.3,28.1,9.7,0.0,1
4531,2988507,2022-07-08 20:39:50.046238,244.36,24.3,12.5,0.0,0
3732,2988507,2022-07-05 08:31:45.623114,262.71,13.7,8.1,0.0,0
3224,2988507,2022-07-26 10:45:04.463899,248.08,19.5,13.0,0.2,51
3019,2988507,2022-07-07 03:49:35.647603,267.99,15.6,10.3,0.0,0
2895,2988507,2022-07-29 04:48:08.089890,248.99,17.4,6.2,0.0,1
2539,2988507,2022-07-21 03:21:45.702107,247.92,18.2,1.8,0.1,51
1751,2988507,2022-07-16 19:11:32.261892,268.2,27.5,15.0,0.0,0
1398,2988507,2022-07-28 04:48:56.074869,265.78,16.1,9.9,0.0,3
1277,2988507,2022-07-03 06:27:52.129673,258.76,12.5,6.5,0.0,0
1120,2988507,2022-07-02 20:20:54.464510,269.66,23.8,6.9,0.0,0
1078,2988507,2022-07-15 08:40:07.370057,251.47,16.3,11.9,0.0,0
10000,2988507,2022-07-29 13:44:34.660777,234.33,26.1,4.5,0.0,3
9593,2988507,2022-07-16 16:47:31.398638,230.94,27.9,10.6,0.0,1
9263,2988507,2022-07-09 08:45:25.873991,222.2,17.2,6.6,0.0,3
8780,2988507,2022-07-28 02:34:44.117599,224.5,17.2,12.8,0.0,1
7710,2988507,2022-07-22 20:50:49.549055,236.75,20.5,6.6,0.1,51
4133,3054643,2022-07-11 11:47:35.802896,177.01,21.5,15.4,0.0,1
3756,3054643,2022-07-25 12:47:11.794806,186.0,30.0,6.6,0.0,0
3340,3054643,2022-07-20 06:12:07.738724,178.21,19.5,3.7,0.0,0
3120,3054643,2022-07-12 04:24:50.806801,190.94,14.1,10.6,0.0,0
3004,3054643,2022-07-09 11:05:05.131121,192.8,23.5,16.8,0.0,2
2655,3054643,2022-07-16 18:51:04.392782,179.3,27.7,16.9,0.0,3
7193,2988507,2022-07-22 05:58:48.850371,239.57,17.4,9.9,0.0,1
7002,2988507,2022-07-06 20:13:31.199779,234.58,22.6,20.5,0.0,3
6989,2988507,2022-07-01 14:34:20.229926,236.76,18.7,10.3,0.0,2
6788,2988507,2022-07-17 01:45:57.742818,218.57,20.3,13.4,0.0,0
6610,2988507,2022-07-17 18:27:06.435539,236.66,30.9,11.4,0.0,0
5856,2988507,2022-07-01 14:07:33.963544,233.84,18.7,10.3,0.0,2
5522,2988507,2022-07-25 22:34:47.526891,231.19,20.1,14.6,0.0,0
5082,2988507,2022-07-08 01:48:53.184138,234.46,15.0,11.2,0.0,0
4341,2988507,2022-07-04 01:26:18.236101,228.62,14.7,8.5,0.0,0
4125,2988507,2022-07-14 01:12:54.073926,227.59,22.8,5.8,0.0,2
3895,2988507,2022-07-24 21:24:38.948581,228.06,26.6,6.3,0.0,0
3583,2988507,2022-07-04 10:35:01.824193,222.22,17.6,5.5,0.0,0
2916,2988507,2022-07-23 14:55:35.811498,233.46,22.3,8.7,0.0,1
2861,2988507,2022-07-29 04:39:11.196558,228.53,17.4,6.2,0.0,1
2448,2988507,2022-07-20 14:25:38.728522,224.92,20.9,11.8,0.0,3
2048,2988507,2022-07-16 08:43:23.872626,237.34,16.5,7.0,0.0,0
1981,2988507,2022-07-27 05:57:08.193092,227.53,14.6,6.2,0.0,0
1385,2988507,2022-07-03 16:02:55.589411,227.48,22.6,15.1,0.0,1
1374,2988507,2022-07-25 18:54:06.535618,231.59,26.0,22.0,0.0,0
1303,2988507,2022-07-16 12:05:29.909475,236.66,24.8,10.9,0.0,1
1283,2988507,2022-07-15 05:19:10.661248,232.12,16.0,12.6,0.0,0
882,2988507,2022-07-22 01:41:50.482548,239.71,19.2,8.4,0.0,2
218,2988507,2022-07-13 08:28:26.497547,224.92,21.7,7.0,0.0,3
9527,2988507,2022-07-24 01:48:36.313782,434.05,20.0,5.1,0.0,1
8867,2988507,2022-07-13 06:31:31.280142,400.32,19.4,6.1,0.0,3
8621,2988507,2022-07-04 22:11:07.194986,415.84,19.4,14.8,0.0,0
8362,2988507,2022-07-20 07:38:16.619704,408.69,20.6,4.0,0.6,53
8331,2988507,2022-07-29 06:09:11.798281,408.12,16.6,2.0,0.0,3
8170,2988507,2022-07-10 03:11:23.246463,407.36,16.0,12.1,0.0,0
8156,2988507,2022-07-04 13:30:25.735241,411.07,21.4,5.4,0.0,0
7685,2988507,2022-07-11 18:49:36.197886,425.66,28.6,14.6,0.0,0
7131,2988507,2022-07-01 02:23:36.731162,434.36,12.7,8.7,0.0,0
6719,2988507,2022-07-12 10:40:30.670277,400.53,23.2,4.8,0.0,2
6270,2988507,2022-07-04 22:35:10.129728,425.59,19.4,14.8,0.0,0
5857,2988507,2022-07-03 06:45:36.423738,439.44,12.5,6.5,0.0,0
5298,2988507,2022-07-28 18:56:35.368893,411.36,25.8,13.6,0.0,2
4948,2988507,2022-07-29 15:13:00.314000,437.68,27.4,9.5,0.0,1
4894,2988507,2022-07-25 10:04:08.392967,399.6,21.9,12.6,0.0,0
4849,2988507,2022-07-18 03:37:02.214043,434.42,18.8,7.9,0.0,0
4574,2988507,2022-07-08 03:58:36.975201,429.47,13.3,10.1,0.0,0
4399,2988507,2022-07-30 07:57:45.637458,403.71,17.3,4.0,0.0,0
3778,2988507,2022-07-16 19:01:54.831785,427.2,27.5,15.0,0.0,0
3742,2988507,2022-07-22 14:29:42.928232,435.77,23.7,7.9,0.7,53
3589,2988507,2022-07-03 06:49:35.802201,426.37,12.5,6.5,0.0,0
3180,2988507,2022-07-28 08:05:53.441704,439.07,15.4,6.3,0.0,3
2976,2988507,2022-07-18 05:25:21.640499,415.09,17.3,8.7,0.0,1
2103,2988507,2022-07-25 19:22:06.657540,396.0,25.8,22.1,0.0,1
2029,2988507,2022-07-17 03:20:31.629946,403.74,18.7,11.5,0.0,0
2025,2988507,2022-07-27 07:10:12.209077,437.0,13.7,8.0,0.0,0
1724,2988507,2022-07-20 09:58:31.581115,399.82,20.7,9.2,0.0,2
954,2988507,2022-07-18 16:53:05.808715,406.84,36.6,6.1,0.0,0
845,2988507,2022-07-17 05:41:41.607970,409.91,17.0,10.5,0.0,0
625,2988507,2022-07-04 12:25:26.904359,404.81,20.3,3.6,0.0,0
484,2988507,2022-07-07 14:20:36.386230,409.65,21.1,16.7,0.0,3
9941,2988507,2022-07-10 23:38:40.844541,173.26,20.9,15.8,0.0,3
9914,2988507,2022-07-10 17:47:45.220169,172.81,26.2,13.1,0.0,0
9803,2988507,2022-07-08 01:23:44.014331,163.21,15.0,11.2,0.0,0
9412,2988507,2022-07-09 15:41:09.871892,163.64,27.6,12.6,0.0,1
9323,2988507,2022-07-19 10:04:10.431050,166.17,29.9,12.8,0.0,0
8739,2988507,2022-07-20 00:27:04.017959,173.61,26.1,14.8,0.0,0
8656,2988507,2022-07-17 22:37:45.153631,173.65,25.6,10.0,0.0,2
7257,2988507,2022-07-15 03:20:48.879387,174.98,18.0,14.2,0.0,0
5528,2988507,2022-07-03 06:07:57.733746,177.1,12.5,6.5,0.0,0
5219,2988507,2022-07-16 03:06:34.381198,178.04,16.4,7.2,0.0,0
5187,2988507,2022-07-24 18:27:36.024322,178.91,30.4,10.8,0.0,1
4989,2988507,2022-07-04 14:10:32.463302,169.47,23.0,7.4,0.0,1
4706,2988507,2022-07-29 02:35:04.251631,174.58,17.1,7.4,0.0,0
4669,2988507,2022-07-30 07:15:56.036616,177.7,17.3,4.0,0.0,0
4227,2988507,2022-07-29 13:38:52.223617,174.56,26.1,4.5,0.0,3
3784,2988507,2022-07-26 08:23:44.616757,168.32,17.0,12.9,0.0,1
3749,2988507,2022-07-10 18:42:24.941895,174.98,25.7,18.8,0.0,0
3276,2988507,2022-07-23 15:57:57.861823,168.69,23.5,10.9,0.1,51
2961,2988507,2022-07-08 23:23:49.066416,178.43,19.1,6.8,0.0,0
2932,2988507,2022-07-21 07:18:36.575456,164.71,18.2,7.2,0.0,3
1863,2988507,2022-07-13 20:47:16.012856,175.55,32.9,11.2,0.0,0
1372,2988507,2022-07-17 03:17:27.706283,167.17,18.7,11.5,0.0,0
873,2988507,2022-07-02 02:37:49.058360,173.6,12.4,6.3,0.0,0
688,2988507,2022-07-16 17:05:23.823324,167.64,28.2,11.3,0.0,0
405,2988507,2022-07-04 14:49:08.820556,162.99,23.0,7.4,0.0,1
9043,2988507,2022-07-09 13:39:28.446467,469.15,26.6,10.8,0.0,1
8700,2988507,2022-07-03 01:43:14.129449,442.84,15.8,11.8,0.0,0
8422,2988507,2022-07-30 23:28:06.125740,443.83,22.4,12.6,0.0,0
7858,2988507,2022-07-03 20:10:53.853940,481.43,20.8,16.3,0.0,0
7590,2988507,2022-07-21 01:39:29.050932,470.4,17.2,5.2,0.0,0
6880,3054643,2022-07-24 15:42:12.633462,178.45,31.9,17.1,0.0,0
6666,3054643,2022-07-03 23:58:53.305351,189.53,25.9,11.3,0.0,0
6327,3054643,2022-07-02 23:45:37.669382,190.38,23.1,8.6,0.0,0
5798,3054643,2022-07-14 17:15:52.227075,193.64,32.4,18.7,0.0,1
5138,3054643,2022-07-02 08:43:01.466050,183.01,22.0,20.9,0.0,0
4360,3054643,2022-07-04 22:50:33.594859,178.72,27.9,14.2,0.0,3
4148,3054643,2022-07-02 00:42:51.544161,195.41,23.9,26.0,0.0,0
7549,2988507,2022-07-09 23:19:57.397474,443.57,19.3,17.0,0.0,0
7518,2988507,2022-07-01 21:17:34.613976,480.78,18.9,6.3,0.0,2
7435,2988507,2022-07-24 06:58:12.990263,473.5,16.3,4.8,0.0,0
7382,2988507,2022-07-24 17:58:36.087153,474.35,30.5,11.2,0.0,2
7230,2988507,2022-07-05 12:44:18.203640,482.36,20.9,8.9,0.0,0
7211,2988507,2022-07-30 00:44:40.048948,477.64,21.8,7.2,0.0,0
7200,2988507,2022-07-04 22:39:44.558135,454.6,19.4,14.8,0.0,0
7103,2988507,2022-07-20 13:34:27.608830,459.52,23.8,11.2,0.0,3
7018,2988507,2022-07-03 11:32:33.721071,452.88,19.0,6.9,0.0,2
6978,2988507,2022-07-14 15:11:07.210618,470.91,30.1,15.3,0.0,0
6822,2988507,2022-07-04 08:13:50.640992,449.84,14.0,3.3,0.0,0
6782,2988507,2022-07-04 13:21:58.287956,475.76,21.4,5.4,0.0,0
6752,2988507,2022-07-21 11:47:48.039067,481.83,22.1,8.4,0.0,0
6617,2988507,2022-07-11 00:29:59.629576,466.9,20.1,13.0,0.0,3
6424,2988507,2022-07-13 12:19:47.231729,444.36,29.4,8.4,0.0,3
6386,2988507,2022-07-19 06:14:56.637719,448.0,22.1,9.2,0.0,0
6017,2988507,2022-07-14 04:27:58.039881,475.71,20.2,9.0,0.0,3
5084,2988507,2022-07-09 05:40:17.004726,465.96,15.1,4.1,0.0,2
4617,2988507,2022-07-02 07:34:45.921375,455.53,11.6,3.9,0.0,0
3535,2988507,2022-07-21 21:39:37.344179,458.54,22.8,9.1,0.0,0
3334,2988507,2022-07-18 04:51:05.279067,487.24,18.0,9.1,0.0,3
2322,2988507,2022-07-16 23:00:55.575703,460.93,22.3,14.5,0.0,0
2077,2988507,2022-07-24 05:13:57.256535,481.21,16.3,5.8,0.0,0
1817,2988507,2022-07-18 06:32:35.603756,471.36,16.8,7.6,0.0,2
1414,2988507,2022-07-03 01:23:45.633843,476.26,15.8,11.8,0.0,0
491,2988507,2022-07-30 08:37:25.801159,474.37,18.7,4.3,0.0,1
466,2988507,2022-07-18 06:57:46.417005,451.54,16.8,7.6,0.0,2
9749,2988507,2022-07-13 11:03:32.341475,511.57,27.8,7.9,0.0,3
9638,2988507,2022-07-18 02:57:33.606131,525.03,22.3,8.4,0.0,0
9617,2988507,2022-07-26 10:29:22.538779,527.33,19.5,13.0,0.2,51
9481,2988507,2022-07-23 01:26:26.220158,559.08,18.1,2.3,0.0,0
9161,2988507,2022-07-05 11:00:07.132851,552.74,19.5,7.7,0.0,0
8745,2988507,2022-07-19 01:24:20.676132,520.03,27.7,11.1,0.0,0
8632,2988507,2022-07-13 15:36:15.236406,561.99,33.8,6.2,0.0,2
8622,2988507,2022-07-29 22:21:14.116536,529.23,23.1,7.9,0.0,1
8421,2988507,2022-07-23 18:22:23.568451,539.51,25.1,8.3,0.0,2
7895,2988507,2022-07-20 22:05:57.773562,545.79,19.1,5.2,0.0,0
7884,2988507,2022-07-15 16:09:34.007570,555.85,26.0,9.5,0.0,0
6645,2988507,2022-07-14 12:11:18.828252,508.2,27.3,12.7,0.0,3
6515,2988507,2022-07-26 23:56:27.072887,509.23,18.0,11.3,0.0,1
6257,2988507,2022-07-12 20:21:50.183611,529.02,29.8,3.3,0.0,3
6065,2988507,2022-07-23 03:20:01.991887,522.54,18.4,11.2,2.1,61
5424,2988507,2022-07-06 05:17:24.141543,538.98,12.6,7.7,0.0,0
5422,2988507,2022-07-05 11:51:50.940408,534.73,19.5,7.7,0.0,0
5135,2988507,2022-07-19 20:25:39.298730,518.89,32.6,22.0,0.0,0
4899,2988507,2022-07-13 15:28:48.505137,539.66,33.8,6.2,0.0,2
4553,2988507,2022-07-30 21:33:48.957898,560.36,25.9,20.1,0.0,2
4147,2988507,2022-07-12 21:19:06.075867,532.17,29.0,4.0,0.0,2
3901,2988507,2022-07-01 14:47:49.247915,523.25,18.7,10.3,0.0,2
3496,2988507,2022-07-08 08:32:01.985051,548.54,13.1,7.9,0.0,0
3441,2988507,2022-07-19 19:31:50.731458,545.97,35.1,27.3,0.0,0
3317,2988507,2022-07-14 18:30:12.370966,557.04,29.1,20.9,0.0,0
3191,2988507,2022-07-18 18:23:32.583158,553.54,36.9,6.9,0.0,0
1730,2988507,2022-07-03 01:28:53.030228,557.11,15.8,11.8,0.0,0
1274,2988507,2022-07-09 21:22:37.839065,529.12,23.2,20.9,0.0,3
1246,2988507,2022-07-27 21:25:58.311612,519.53,22.5,10.4,0.0,3
1099,2988507,2022-07-19 21:18:16.029651,548.25,31.2,24.1,0.0,1
659,2988507,2022-07-27 23:29:20.770627,537.27,20.2,16.6,0.0,3
314,2988507,2022-07-12 23:36:50.869998,546.16,25.0,9.8,0.0,3
9829,2988507,2022-07-15 09:10:47.193550,228.49,18.0,12.3,0.0,0
8682,2988507,2022-07-16 18:15:16.314426,217.79,28.1,12.3,0.0,0
8516,2988507,2022-07-05 08:59:53.845104,219.12,13.7,8.1,0.0,0
8232,2988507,2022-07-25 11:27:46.068646,210.56,23.7,18.0,0.0,1
8176,2988507,2022-07-26 19:57:27.247366,226.53,21.3,14.3,0.0,3
8109,2988507,2022-07-21 05:54:08.900780,211.31,17.2,5.8,0.0,0
7744,2988507,2022-07-30 06:46:35.313157,225.47,17.3,4.3,0.0,1
7731,2988507,2022-07-18 14:32:45.017421,207.62,34.8,6.9,0.0,0
7312,2988507,2022-07-16 18:42:42.065711,213.0,28.1,12.3,0.0,0
7220,2988507,2022-07-30 04:04:29.894287,225.47,18.8,5.8,0.0,2
6671,2988507,2022-07-23 02:13:15.998462,207.26,18.6,6.3,0.0,1
6136,2988507,2022-07-13 22:06:45.369900,213.4,26.3,11.6,0.0,0
5652,2988507,2022-07-26 05:02:01.342363,213.71,15.9,9.7,0.0,0
5534,2988507,2022-07-11 11:47:34.612201,210.57,23.3,11.2,0.0,0
5370,2988507,2022-07-11 14:28:52.282031,215.58,27.3,14.3,0.0,0
5341,2988507,2022-07-20 19:21:17.129352,223.58,20.8,12.0,2.3,61
5213,2988507,2022-07-18 23:31:14.168631,220.42,29.3,10.5,0.0,0
4916,2988507,2022-07-20 11:06:20.802239,220.86,23.5,12.7,0.0,3
4886,2988507,2022-07-21 03:42:51.672507,208.5,18.2,1.8,0.1,51
4338,2988507,2022-07-28 07:15:05.174109,216.27,14.2,6.3,0.0,3
3290,2988507,2022-07-10 05:59:21.976391,210.18,14.6,10.6,0.0,0
3186,2988507,2022-07-29 19:58:03.505684,226.1,27.6,10.9,0.0,0
3100,2988507,2022-07-18 18:39:02.314382,225.33,36.9,6.9,0.0,0
9047,3054643,2022-07-17 20:35:41.090688,195.58,24.7,6.3,0.0,1
7916,3054643,2022-07-05 22:35:54.122519,193.47,20.2,15.0,0.0,1
7773,3054643,2022-07-26 15:09:24.044443,187.36,22.8,15.0,0.6,53
7163,3054643,2022-07-13 03:06:13.820936,187.3,17.1,14.7,0.0,1
7109,3054643,2022-07-04 07:15:07.599491,196.23,24.6,9.6,0.0,0
7051,3054643,2022-07-30 17:37:12.325996,190.45,22.7,14.0,0.0,3
2764,2988507,2022-07-21 11:32:04.344260,223.6,22.1,8.4,0.0,0
2558,2988507,2022-07-10 20:21:38.052041,224.97,25.1,19.9,0.0,1
2270,2988507,2022-07-16 21:24:13.483938,209.07,25.3,13.8,0.0,0
2005,2988507,2022-07-10 17:32:08.950179,220.96,26.2,13.1,0.0,0
1998,2988507,2022-07-16 13:39:09.626530,210.55,25.9,11.0,0.0,1
1533,2988507,2022-07-21 02:32:57.473646,222.1,18.5,3.2,0.0,0
1289,2988507,2022-07-09 08:23:18.476218,227.96,17.2,6.6,0.0,3
1275,2988507,2022-07-11 21:13:56.649138,223.42,26.0,11.0,0.0,0
965,2988507,2022-07-11 16:05:34.946463,226.78,28.4,14.6,0.0,0
648,2988507,2022-07-19 09:46:51.462921,219.73,27.3,11.9,0.0,0
9949,2988507,2022-07-20 12:32:14.387978,427.67,23.2,11.6,0.0,3
9723,2988507,2022-07-09 22:26:08.500595,462.01,21.0,18.7,0.0,1
9451,2988507,2022-07-09 18:54:26.363117,447.34,28.1,20.3,0.0,2
9219,2988507,2022-07-14 19:42:39.018093,434.15,28.0,20.9,0.0,0
9058,2988507,2022-07-18 06:57:03.044948,465.44,16.8,7.6,0.0,2
8074,2988507,2022-07-29 07:37:39.281324,435.71,15.1,3.0,0.0,3
7592,2988507,2022-07-12 05:14:17.511869,423.61,16.8,8.0,0.0,3
6991,2988507,2022-07-28 03:22:15.528351,434.63,16.3,8.5,0.2,51
6974,2988507,2022-07-21 16:06:00.455759,435.48,24.8,5.6,0.0,3
6615,2988507,2022-07-07 00:41:06.371383,430.11,18.0,10.6,0.0,2
6557,2988507,2022-07-29 13:37:08.322470,466.21,26.1,4.5,0.0,3
6259,2988507,2022-07-03 16:54:22.954686,439.67,22.6,15.1,0.0,1
5969,2988507,2022-07-23 14:04:02.782629,453.22,22.3,8.7,0.0,1
5666,2988507,2022-07-11 00:23:54.691546,453.01,20.1,13.0,0.0,3
5146,2988507,2022-07-14 13:45:10.341126,462.36,28.6,12.7,0.0,0
5078,2988507,2022-07-25 13:23:12.669046,462.37,25.5,22.3,0.0,3
4359,2988507,2022-07-06 16:40:56.889241,428.68,25.4,11.1,0.0,2
4331,2988507,2022-07-07 08:41:21.323629,432.01,16.6,13.4,0.0,0
3936,2988507,2022-07-18 00:14:07.684469,456.9,22.3,6.5,0.0,1
3614,2988507,2022-07-04 18:18:36.149387,437.34,24.5,10.1,0.0,0
3542,2988507,2022-07-24 08:08:32.735653,447.23,18.8,7.1,0.0,0
2691,2988507,2022-07-19 06:47:12.328291,463.09,22.1,9.2,0.0,0
2509,2988507,2022-07-07 07:30:56.583111,453.19,15.1,13.0,0.0,0
2028,2988507,2022-07-02 05:18:48.406306,439.69,10.6,5.2,0.0,0
1718,2988507,2022-07-09 23:32:44.830748,463.1,19.3,17.0,0.0,0
1711,2988507,2022-07-18 04:10:56.773893,468.85,18.0,9.1,0.0,3
1708,2988507,2022-07-08 06:25:04.088659,444.18,11.0,7.3,0.0,0
1684,2988507,2022-07-14 11:09:20.986421,440.49,25.9,13.2,0.0,1
1397,2988507,2022-07-18 10:19:13.424780,436.62,26.6,7.7,0.0,1
1183,2988507,2022-07-15 07:36:49.147861,464.92,15.3,11.6,0.0,0
1012,2988507,2022-07-16 12:34:57.050975,444.24,24.8,10.9,0.0,1
85,2988507,2022-07-07 03:34:01.041825,469.08,15.6,10.3,0.0,0
9837,2988507,2022-07-21 01:34:55.893513,389.67,17.2,5.2,0.0,0
9610,2988507,2022-07-30 04:23:29.695263,366.98,18.8,5.8,0.0,2
9439,2988507,2022-07-10 11:09:30.414994,370.74,20.0,13.0,0.0,0
9378,2988507,2022-07-27 18:59:02.483379,368.42,23.9,8.7,0.0,3
8617,2988507,2022-07-30 15:05:01.871913,363.19,29.1,8.5,0.0,2
8549,2988507,2022-07-03 02:38:37.461999,358.2,15.0,8.1,0.0,0
7908,2988507,2022-07-04 07:59:48.332590,386.31,12.2,5.1,0.0,0
7870,2988507,2022-07-29 18:05:23.670678,394.49,28.1,10.2,0.0,0
7694,2988507,2022-07-17 15:53:36.608378,378.46,29.6,12.2,0.0,0
7588,2988507,2022-07-25 12:42:14.442120,386.42,25.3,21.6,0.0,3
7401,2988507,2022-07-02 14:28:19.411178,385.33,23.9,6.6,0.0,0
7364,2988507,2022-07-26 13:59:03.486120,388.94,22.0,13.1,0.0,3
7058,2988507,2022-07-06 12:54:10.884592,395.41,21.4,4.8,0.0,3
5779,2988507,2022-07-28 11:18:54.871996,389.72,21.5,5.4,0.0,3
5173,2988507,2022-07-09 06:58:52.002529,379.0,14.5,5.4,0.0,3
5047,2988507,2022-07-18 03:29:48.384165,370.28,18.8,7.9,0.0,0
4318,2988507,2022-07-17 21:29:29.187075,363.22,27.7,6.9,0.0,3
4263,2988507,2022-07-01 11:20:03.179568,379.06,16.9,13.4,0.1,51
4208,2988507,2022-07-11 03:31:21.675469,364.5,17.4,8.9,0.0,1
3925,2988507,2022-07-16 07:58:28.279614,358.98,14.9,8.4,0.0,0
3242,2988507,2022-07-14 08:27:59.737366,358.17,20.3,8.5,0.0,2
3200,2988507,2022-07-10 10:33:08.029266,382.8,18.2,11.5,0.0,0
2885,2988507,2022-07-31 00:04:25.949469,389.28,21.4,8.1,0.0,0
2659,2988507,2022-07-28 22:13:51.176680,388.97,21.3,10.3,0.0,0
2245,2988507,2022-07-20 13:15:15.682496,377.15,23.8,11.2,0.0,3
1360,2988507,2022-07-25 21:06:35.257786,381.94,21.9,17.4,0.0,0
572,2988507,2022-07-15 12:04:54.032696,388.65,22.8,13.8,0.0,0
8963,2988507,2022-07-01 02:15:02.608247,67.56,12.7,8.7,0.0,0
